Subject,Movement_sequence,Movement_repetition,Movement_orientation,Xsens_recording_name,Xsens_comment,,Heure Xsens,Time diff,Pupil time,Pupil_folder,Pupil_recording_name,labeled,Expertise,Picture_face,Picture_side,max_threshold_acceleration,air_time_threshold,Xsens_jump_idx,Pupil_jump_idx,Pupil_frames_zero,Xsens_frames_zero,Treatment,,State,Twist_side,Notes
LeJa,41/ 42/,0 0,1 -1,LeJa_24,LeJa_41_42_8,test01-024,12:57:00,0:00:14,12:57:14,2021-11-13_12-57-14-f3e1c43f,2d5dab18_0.0-21.292,Mat,SubElite,IMG_7432.JPG,IMG_7433.JPG,5,0.25,0 1 2 3 4 5,0 1 2 3 4 5,,400 600,,,OK,G,
LeJa,41/ 42/,0 0,1 -1,LeJa_25,LeJa_41_42_9,test01-025,12:57:38,0:00:14,12:57:52,2021-11-13_12-57-52-dba6abe7,fc1660a3_0.0-21.767,Mat,SubElite,IMG_7432.JPG,IMG_7433.JPG,3.5,0.25,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,320 520,,,OK,G,
LeJa,41/ 42/,0 0,1 -1,LeJa_26,LeJa_41_42_10,test01-026,12:58:16,0:00:14,12:58:30,2021-11-13_12-58-30-c12bb6de,52a61d10_0.0-21.833,Mat,SubElite,IMG_7432.JPG,IMG_7433.JPG,4.7,0.3,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,170 370,,,OK,G,
LiDu,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,LiDu_01,LiDu_4-_41_haut_1,test01-001,2:41:02,12:04:00,14:45:02,2021-11-18_14-45-02-0690c7b2,435693c9_0.0-35.67,,SubElite,IMG_7438.JPG,IMG_7439.JPG,,,2 3 4 5 6 7 8,0 1 2 3 4 5 6,,170 370,,,OK,G,
LiDu,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,-1 1 1 -1 -1 1 1 -1 -1 1,LiDu_02,LiDu_41_42_1,test01-002,2:42:11,12:04:00,14:46:11,2021-11-18_14-46-11-32e41553,cf24ba2e_0.0-45.3,Mat,SubElite,IMG_7438.JPG,IMG_7439.JPG,5,0.4,,,,220 420,,,OK,G,
LiDu,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,-1 1 1 -1 -1 1 1 -1 -1 1,LiDu_03,LiDu_41_42_2,test01-003,2:43:47,12:04:00,14:47:47,2021-11-18_14-47-47-aecbec5b,f0f8853f_0.0-41.182,Mat,SubElite,IMG_7438.JPG,IMG_7439.JPG,3.5,0.25,,,,260 460,,,OK,G,
LiDu,41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o,0 0 1 1 2 2 3 3 4 4,-1 1 1 -1 -1 1 1 -1 -1 1,LiDu_04,LiDu_4-_41_bas_1,test01-004,2:44:49,12:04:00,14:48:49,2021-11-18_14-48-49-bb67f412,a3f82c15_0.0-24.884,,SubElite,IMG_7438.JPG,IMG_7439.JPG,,,2 3,0 1,,100 300,,,OK,G,
LiDu,4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,LiDu_05,LiDu_4-_43_1,test01-005,2:45:51,12:04:00,14:49:51,2021-11-18_14-49-51-c2c4f0e0,e67eb5ef_0.0-38.589,Mat,SubElite,IMG_7438.JPG,IMG_7439.JPG,3.5,0.25,,,,130 330,,,OK,G,
LiDu,4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,LiDu_06,LiDu_4-_43_2,test01-006,2:48:50,12:04:00,14:52:50,2021-11-18_14-52-50-65d473ad,eac27c53_0.0-37.997,Mat,SubElite,IMG_7438.JPG,IMG_7439.JPG,3.5,0.25,,,,250 450,,,OK,G,
LiDu,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,LiDu_07,LiDu_4-_41_haut_2,test01-007,2:49:42,12:04:00,14:53:42,2021-11-18_14-53-42-e9b56470,54db37c2_0.0-41.859,,SubElite,IMG_7438.JPG,IMG_7439.JPG,,,,,,0 200,,,OK,G,
LiDu,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,LiDu_08,LiDu_4-_41_bas_2,test01-008,2:50:38,12:04:00,14:54:38,2021-11-18_14-54-38-859e2d63,a6312c91_0.0-22.486,,SubElite,IMG_7438.JPG,IMG_7439.JPG,,,,,,0 100,,,OK,G,
JeCa,4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JeCa_01,4- 43 5x,test01-001,12:59:57,0:23:56,13:23:53,2022-04-06_13-23-53-0bb30999,7669b13c_0.0-37.556,Mat,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,1 2 3 4 5 6,0 1 2 3 4 5,,280 480,,,OK,D,
JeCa,4-/ 43/ 4-/ 43/ 4-/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 3 2 4 3 5 4,1 1 -1 -1 1 1 1 -1 -1 1 1,JeCa_02,4- 43 5x,test01-002,13:17:42,0:23:56,13:41:38,2022-04-06_13-41-38-2882c5ed,4844d426_0.0-49.044,,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,7 8 9 10 11,3 4 5 6 7,,975 1175,,,OK,D,
JeCa,8-1< 822/ 8-1< 822/,0 0 1 1,1 -1 1 -1,JeCa_03,822 2x,test01-003,13:19:39,0:23:56,13:43:35,2022-04-06_13-43-35-dd6c15fe,9943e73a_0.0-48.65,,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,8 9 10 11 12 13,5 6 7 8 9 10,,80 280,,,OK,D,
JeCa,8-1< 822/ 8-1< 822/,0 0 1 1,1 -1 1 -1,JeCa_04,822 2x,test01-006,13:32:01,0:23:56,13:55:57,2022-04-06_13-55-57-829863c4,efbe8c87_0.0-48.196,,Elite,JeCa_face.png,JeCa_cote.png,,,6 7 8 9 10,4 5 6 7 8,,560 760,,,OK,D,
JeCa,8-1< 811< 8-1< 811<,0 0 1 1,1 -1 -1 1,JeCa_05,8-1 811 3x,test01-007,12:34:12,0:23:56,12:58:08,2022-04-06_13-58-08-8e2a5008,ebf00622_0.0-45.973,,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,5 6 7 8 9 10 11 12 13,2 3 4 5 6 7 8 9 10,,230 430,,,OK,D,
JeCa,8-1< 811<,0 0,1 -1,JeCa_06,8-1 811 2x,test01-008,13:39:29,0:23:56,14:03:25,2022-04-06_14-03-25-0dd57520,e24a8784_0.0-37.126,,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,2 3 4 5 6 7 8 9 10,0 1 2 3 4 5 6 7 8,,50 250,,,OK,D,
JeCa,8-1< 811< 8-1< 811< 8-1< 811< 8-1< 811<,0 0 1 1 2 2 3 3,1 -1 -1 1 1 -1 -1 1,JeCa_07,8-1 811 2x,test01-009,13:41:48,0:23:56,14:05:44,2022-04-06_14-05-44-8c89f5dd,d735c789_0.0-46.057,,Elite,JeCa_face.png,JeCa_cote.png,3,0.25,6 7 8 9 10 11 12,4 5 6 7 8 9 10,,170 370,,,OK,D,
JeCa,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCa_08,41 42 5x,test01-010,13:43:48,0:23:56,14:07:44,2022-04-06_14-07-44-6bf18b48,a7facc61_0.0-43.542,Mat,Elite,JeCa_face.png,JeCa_cote.png,4,0.4,1 2 3 4 5 6,0 1 2 3 4 5,,130 330,,,OK,D,
JeCa,831<,0,1,JeCa_09,831 3x,test01-011,13:46:25,0:23:56,14:10:21,2022-04-06_14-10-21-f5418443,700b4b85_0.0-53.754,,Elite,JeCa_face.png,JeCa_cote.png,3,0.25,5 6 7 8 9 10,3 4 5 6 7 8,,80 280,,,OK,D,main qui se croise
JeCa,831< 831<,0 1,1 1,JeCa_10,831 2x,test01-012,13:48:37,0:23:56,14:12:33,2022-04-06_14-12-33-5a499e3f,13082601_0.0-42.397,,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.5,2 3 4 5 6 7 8 9 10,1 2 3 4 5 6 7 8 9,,140 340,,,OK,D,
JeCa,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCa_11,41 42 5x _2,test01-013,13:53:31,0:23:56,14:17:27,2022-04-06_14-17-27-5c407833,f8ceb138_0.0-40.355,,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,1 2 3 4 5 6 7 8,0 1 2 3 4 5 6 7,,280 480,,,OK,D,
JeCa,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JeCa_12,4-o 41o bas 10x,test01-014,13:55:26,0:23:56,14:19:22,2022-04-06_14-19-22-80bcc549,c4dff857_0.0-25.933,,Elite,JeCa_face.png,JeCa_cote.png,,,2 3,0 1,,40 240,,,OK,D,
JeCa,4-o 41o 4-o 41o 4-o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 3 2 4 3 5 4,1 1 -1 -1 1 1 1 -1 -1 1 1,JeCa_13,4-o 41o haut 10x,test01-015,13:56:44,0:23:56,14:20:40,2022-04-06_14-20-40-e1412241,f35b4d5a_0.0-61.867,,Elite,JeCa_face.png,JeCa_cote.png,4,0.5,10 11 12 13 14 15 16 17,5 6 7 8 9 10 11 12,,1110 1310,,,OK,D,
JeCa,4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JeCa_14,4- 43 5x _2,test01-016,13:58:48,0:23:56,14:22:44,2022-04-06_14-22-44-7368a303,e86e9df3_0.0-42.046,Mat,Elite,JeCa_face.png,JeCa_cote.png,3.5,0.25,2 3 4 5 6 7 8 9,1 2 3 4 5 6 7 8,,175 375,,,OK,D,
JeCa,8-1o 8--o 8-1o,0 0 1,1 -1 -1,JeCa_15,8-1o 8--o 1x,test01-017,14:00:56,0:23:56,14:24:52,2022-04-06_14-24-52-18d7ea1c,8298d071_0.0-35.819,,Elite,JeCa_face.png,JeCa_cote.png,,,4 5 6 7 8 9 10 11 12,0 1 2 3 4 5 6 7 8,,0 200,,,OK,D,
JeCa,8-1o 8--o 8-1o 8--o 8-1o 8--o 8-1o 8--o,0 0 1 1 2 2 3 3,1 -1 -1 1 1 -1 1 -1,JeCa_16,8-1o 8--o 4x,test01-018,14:04:50,0:23:56,14:28:46,2022-04-06_14-28-46-de5e69fd,8eb24eff_0.0-61.321,,Elite,JeCa_face.png,JeCa_cote.png,,,2 3 4 5 6 7 8 9 10 11 12 13,0 1 2 3 4 5 6 7 8 9 10 11,,20 220,,,OK,D,
JeCa,8-3< 8-3< 8-3<,0 1 2,1 1 1,JeCa_17,8-3 2x,test01-019,14:07:15,0:23:56,14:31:11,2022-04-06_14-31-11-83cfbebc,0391873e_0.0-65.828,,Elite,JeCa_face.png,JeCa_cote.png,,,5 6 7 8 9 10 11 12 13 14,3 4 5 6 7 8 9 10 11 12,,20 220,,,OK,D,
JeCa,8-3< 8-3<,0 1,1 1,JeCa_18,8-3 2x,test01-020,14:09:50,0:23:56,14:33:46,2022-04-06_14-33-46-d853603d,5daf5359_0.0-54.063,,Elite,JeCa_face.png,JeCa_cote.png,3,0.25,4 5 6 7 8,2 3 4 5 6,,40 240,,,OK,D,
MaBo,41/ 4-/ 41/,0 0 1,1 -1 -1,MaBo_01,4- 43 2x,test01-001,3:03:06,12:23:54,15:27:00,2022-04-06_15-27-00-38efe442,db8784f7_0.0-25.766,Mat,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,150 350,,,OK,G,
MaBo,4-/ 41/ 4-/ 41/ 4-/ 41/ 4-/,0 0 1 1 2 2 3,1 1 -1 -1 1 1 -1,MaBo_02,4- 43 7x,test01-002,3:04:29,12:23:54,15:28:23,2022-04-06_15-28-23-ad1bb0cc,137e5a69_0.0-31.371,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,330 530,,,OK,G,
MaBo,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,MaBo_03,4-o 41o bas,test01-004,3:06:45,12:23:54,15:30:39,2022-04-06_15-30-39-9669eb7d,e65ff4bb_0.0-29.901,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,120 320,,,OK,G,
MaBo,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,MaBo_04,4-o 41o haut,test01-005,3:07:47,12:23:54,15:31:41,2022-04-06_15-31-41-003a2337,50ca7b67_0.0-40.834,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,1 2 3 4 5 6 7 8,0 1 2 3 4 5 6 7,,0 180,,,OK,G,
MaBo,4-/ 41/ 4-/ 41/ 4-/ 41/ 4-/ 41/ 4-/ 41/,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,MaBo_05,4- 43 _2,test01-006,3:10:02,12:23:54,15:33:56,2022-04-06_15-33-56-07493526,99bdf0c2_0.0-37.805,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,215 415,,,OK,G,
MaBo,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,MaBo_06,41 42,test01-007,3:11:01,12:23:54,15:34:55,2022-04-06_15-34-55-0a1d1073,e803a15a_0.0-41.249,Mat,Elite,MaBo_face.png,MaBo_cote.png,3,0.2,5 6 7 8 9 10,0 1 2 3 4 5,,425 625,,,OK,G,
MaBo,8-1o 8--o 8-1o 8--o,0 0 1 1,1 -1 -1 1,MaBo_07,8-1o 8--o 4x,test01-008,3:12:53,12:23:54,15:36:47,2022-04-06_15-36-47-6936f6e1,c309b3af_0.0-28.658,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,30 230,,,OK,G,
MaBo,8-1o 8--o 8-1o,0 0 1,1 -1 -1,MaBo_08,8-1o 8--o 3x headband fell off,test01-009,3:14:12,12:23:54,15:38:06,2022-04-06_15-38-06-1c9f70d8,f343a23a_0.0-29.524,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,330 530,,,OK,G,
MaBo,8-1o 8--o 8-1o 8--o,0 0 1 1,1 -1 -1 1,MaBo_09,8-1o 8--o 4x,test01-010,3:17:41,12:23:54,15:41:35,2022-04-06_15-41-35-3503b4eb,373e932b_0.0-28.053,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,0 200,,,OK,G,
MaBo,8-3<,0,-1,MaBo_10,8-3 1x,test01-011,3:19:51,12:23:54,15:43:45,2022-04-06_15-43-45-f1fda320,e83e6642_0.0-29.286,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,1 2 3 4 5 6 7 8 9 10,0 1 2 3 4 5 6 7 8 9,,120 320,,,OK,G,
MaBo,8-3< 4-/,0 0,-1 1,MaBo_11,8-3 1x _2,test01-012,3:19:59,12:23:54,15:43:53,2022-04-06_15-44-53-416e6c23,7f83efa7_0.0-29.634,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,0 1 2 3 4 5 6 7 8,0 1 2 3 4 5 6 7 8,,60 260,,,OK,G,
MaBo,8-3< 4-/ 8-3<,0 0 1,-1 1 1,MaBo_12,8-3 1x _3,test01-013,3:22:07,12:23:54,15:46:01,2022-04-06_15-46-01-830649c5,5af5afb4_0.0-30.091,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,1 2 3 4 5 6 7 8 9 10,0 1 2 3 4 5 6 7 8 9,,210 410,,,OK,G,
MaBo,8-3<,0,-1,MaBo_13,8-3 1x _4,test01-014,3:23:19,12:23:54,15:47:13,2022-04-06_15-47-13-19d9c4b7,cedf0de5_0.0-25.622,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,80 280,,,OK,G,
MaBo,8-1< 811< 8-1<,0 0 1,1 -1 -1,MaBo_14,8-1 811 _1,test01-015,3:25:18,12:23:54,15:49:12,2022-04-06_15-49-12-08d0329b,09cadbda_0.0-37.036,,Elite,MaBo_face.png,MaBo_cote.png,3,0.2,7 8 9 10 11 12 13 14,5 6 7 8 9 10 11 12,,80 280,,,OK,G,
MaBo,8-1< 811< 8-1< 811< 8-1< 811<,0 0 1 1 2 2,1 -1 1 -1 1 -1,MaBo_15,8-1 811 _2,test01-016,3:27:05,12:23:54,15:50:59,2022-04-06_15-50-59-d1a2218e,7c24136c_0.0-73.586,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,100 300,,,OK,G,
MaBo,8-1< 811<,0 0,1 -1,MaBo_16,8-1 811 _3,test01-017,3:30:03,12:23:54,15:53:57,2022-04-06_15-53-57-5e73c852,51e421cd_0.0-27.863,,Elite,MaBo_face.png,MaBo_cote.png,3.5,0.25,,,,80 280,,,OK,G,
JeCh,8-1o 8--o 8-1o 8--o 8-1o 8--o 8-1o 8--o,0 0 1 1 2 2 3 3,1 -1 -1 1 1 -1 -1 1,JeCh_01,JeCh_8-1_8--_1,New Session-001,5:06:32,12:02:42,17:09:14,2022-04-18_17-09-14-fe724583,776ced4c_0.0-55.23,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3,0.25,2 3 4 5 6 7 8 9 10,0 1 2 3 4 5 6 7 8,,300 500,,,OK,G,
JeCh,8-1o 8--o,0 0,1 -1,JeCh_02,JeCh_8-1_8--_2,New Session-002,5:07:54,12:02:42,17:10:36,2022-04-18_17-10-36-7261fe3b,b7fd6f33_0.0-38.469,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,3 4 5 6 7 8 9 10,1 2 3 4 5 6 7 8,,0 200,,,OK,D,
JeCh,4-o 4-o 831< ,0 1 0,1 1 1,JeCh_03,JeCh_831_1,New Session-003,5:10:48,12:02:42,17:13:30,2022-04-18_17-13-30-d683ccaf,35f2d6be_0.0-67.734,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,4 5 6 7 8 9 10,1 2 3 4 5 6 7,,500 700,,,OK,D,
JeCh,4-o 831< 4-o 831<,0 0 1 1,1 1 1 1,,,,5:12:25,12:02:42,17:15:07,2022-04-18_17-15-07-21fe85a2,f8282382_0.0-44.708,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,,,,,,,,,,,
JeCh,4-o 831< 4-o 831<,0 0 1 1,1 1 1 1,JeCh_04,JeCh_831_3,New Session-005,5:15:26,12:02:42,17:18:08,2022-04-18_17-18-08-2fd69872,93a8564c_0.0-63.246,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,1 2 3 4 5 6 7,1 2 3 4 5 6 7,,360 510,,,OK,D,
JeCh,8-1o 822/,0 0,1 -1,JeCh_05,JeCh_822_1,New Session-006,5:18:07,12:02:42,17:20:49,2022-04-18_17-20-49-cc17717d,7248ccd1_0.0-33.202,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,0 1 2 3 4 5,1 2 3 4 5 6,,630 740,,,OK,D,
JeCh,8-1o 822/,0 0,1 -1,JeCh_06,JeCh_822_2,New Session-007,5:19:55,12:02:42,17:22:37,2022-04-18_17-22-37-d5aa6d08,4a7d5ab4_0.0-39.115,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,,,,50 160,,,OK,D,
JeCh,8-1o 822/ 8-1o 822/,0 0 1 1,1 -1 -1 1,JeCh_08,JeCh_822_4,New Session-009,5:29:38,12:02:42,17:32:20,2022-04-18_17-32-20-5619db1d,b6ba4a89_0.0-38.292,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,4.8,0.25,,,,0 160,,,OK,D,
JeCh,8-1o 822/,0 0,1 -1,JeCh_09,JeCh_822_5,New Session-010,5:31:05,12:02:42,17:33:47,2022-04-18_17-33-47-f03b20d0,b58c88c8_0.0-31.044,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,2 3 4 5 6 7,0 1 2 3 4 5,,140 340,,,OK,D,
JeCh,41o 4-o 41o 4-o 41o 4-o,0 0 1 1 2 2,1 -1 -1 1 1 -1,JeCh_10,JeCh_4-_41_bas_1,New Session-011,5:33:40,12:02:42,17:36:22,2022-04-18_17-36-22-d49fbdac,72fad5e4_0.0-38.645,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,,,5 6 7 8 9 10,0 1 2 3 4 5,,420 520,,,OK,D,
JeCh,41o 4-o 41o 4-o,0 0 1 1,1 -1 -1 1,JeCh_11,JeCh_4-_41_haut_2,New Session-012,5:35:18,12:02:42,17:38:00,2022-04-18_17-38-00-f654cdca,943b7bef_0.0-42.294,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,4.5,0.25,1 2 3 4 5,0 1 2 3 4,,220 420,,,OK,D,
JeCh,41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o,0 0 1 1 2 2 3 3 4 4 5 5 6 6,1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 1 -1,JeCh_12,JeCh_4-_41_bas_vrai_1,New Session-013,5:36:40,12:02:42,17:39:22,2022-04-18_17-39-22-4cbccb9b,265e5996_0.0-41.372,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,2 3 4,1 2 3,,200 400,,,OK,D,
JeCh,43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCh_13,JeCh_4-_43_1,New Session-014,5:38:50,12:02:42,17:41:32,2022-04-18_17-41-32-9fa23d01,02b84bdc_0.0-63.135,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,1 2 3 4 5 6,0 1 2 3 4 5,,345 530,,,OK,D,
JeCh,8-3< 8-3<,0 1,1 -1,JeCh_14,JeCh_8-3_1,New Session-015,5:43:46,12:02:42,17:46:28,2022-04-18_17-46-28-e0bd33b5,9079720a_0.0-36.49,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,,,4 5 6 7 8 9 10,0 1 2 3 4 5 6,,220 420,,,OK,D,
JeCh,8-3< 8-3< 8-3<,0 1 2,1 -1 1,JeCh_15,JeCh_8-3_2,New Session-016,5:45:13,12:02:42,17:47:55,2022-04-18_17-47-55-15fd81ff,c2f91bf1_0.0-48.398,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,,,10 11 12 13 14 15,5 6 7 8 9 10,,180 300,,,OK,D,
JeCh,41/ 42/ 41/ 42/,0 0 1 1,1 -1 -1 1,JeCh_16,JeCh_41_42_1,New Session-017,5:48:31,12:02:42,17:51:13,2022-04-18_17-51-13-f55b0ea8,5548234f_0.0-37.049,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,3 4 5 6 7 8 9,0 1 2 3 4 5 6,,560 680,,,OK,D,
AlAd,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,AlAd_01,AlAd_41_42_1,test01-001,11:59:26,0:19:00,12:18:26,2022-05-14_12-18-26-8bf04950,1b1bd3b2_0.0-66.812,,Elite,AlAd_face.JPG,AlAd_cote.JPG,3.5,0.25,1 2 3 4 5 6 7 8 9,0 1 2 3 4 5 6 7 8,,200 400,,,OK,G,
